cell_id,centroid_x,centroid_y,area_pixels,area_microns_sq,perimeter_microns,equivalent_diameter_microns,major_axis_microns,minor_axis_microns,aspect_ratio,eccentricity,solidity,circularity,roundness,mean_green_intensity,max_green_intensity,min_green_intensity,green_intensity_std,mean_chlorophyll_intensity,max_chlorophyll_intensity,chlorophyll_intensity_std,chlorophyll_density,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,color_variation,high_chlorophyll,biomass_estimate,cell_type,health_status,size_category,chlorophyll_category,cluster_id,timestamp,image_path
175,190.36301369863014,604.9006849315068,146.0,36.5,28.384776310850235,6.817128675830715,10.357509698480689,5.038573294458128,2.0556433524293083,0.8736996705897713,0.8111111111111111,2.277150672923417,1.73281531287461,0.5516410175062589,0.7240747028897383,0.3550345046214267,0.07936826242587426,0.09393988779750721,0.09560911781143881,0.0007496990570893503,0.002573695556096088,0.6621273166800966,0.6660488853075477,0.6425194735428418,0.012791509176087044,0.012791509176087044,0.012791509176087044,0.01947257915300961,False,10.362692649108196,medium_medium,moderate,medium,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
176,247.493993993994,607.490990990991,333.0,83.25,64.7193000900063,10.295493776366547,14.509211229253713,11.377384484987685,1.275267725055652,0.6205725072545434,0.5967741935483871,0.9990482736079342,2.0140337571434515,0.5140434142239403,0.7003560374951997,0.2923229286797767,0.06689111470535146,0.08730056593857685,0.08841266103771711,0.0004727924781940719,0.0010486554467096319,0.6448448448448448,0.6487664134722958,0.62523700170759,0.010949101751582509,0.010949101751582509,0.010949101751582509,0.017118240112599725,False,19.716536191569272,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
177,182.72173913043477,610.0565217391304,115.0,28.75,31.14213562373095,6.050259243299904,11.286985317511988,5.549075798313239,2.034029760585161,0.8708014318864417,0.6149732620320856,1.490084581557835,1.149349308279627,0.569486926285157,0.8317838581072257,0.3419622055445394,0.11559153719792027,0.09707915320222234,0.09850358644570863,0.0006243016112283137,0.0033766661983381683,0.6661892583120205,0.6701108269394714,0.6465814151747656,0.01937904241132559,0.01937904241132559,0.01937904241132559,0.029319516683916365,False,7.888566629147103,medium_medium,stressed,medium,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
178,201.77611940298507,609.8283582089553,67.0,16.75,16.606601717798213,4.61809077155419,5.818736814334699,3.9136591907179197,1.4867765767992978,0.7400098656674753,0.8375,3.052974148265504,2.519576174634783,0.5536162561309635,0.6677718202701498,0.3801260343199162,0.06047076823433556,0.09401170526215638,0.09510193127602985,0.000500031003618983,0.005612639120128739,0.659350307287094,0.663271875914545,0.639742464149839,0.010205878147557315,0.010205878147557315,0.010205878147557315,0.015602418482209866,False,5.070047876615797,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
179,754.6627906976744,610.8333333333334,129.0,32.25,32.71320343559643,6.407961869245868,11.111608710700235,5.4421671058458,2.041761764126005,0.8718499326629219,0.6354679802955665,1.5147934740912847,1.3302888464127294,0.5320213872446314,0.6642924152248291,0.342644899768575,0.052856169251462526,0.1382926472352619,0.14531288647044274,0.014765119063037095,0.004288144100318199,0.5917920656634746,0.602279981760146,0.5754673962608299,0.011518339079804282,0.010627487150641095,0.0109868943656845,0.01872392317355894,False,9.521886061301927,medium_high,stressed,medium,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
180,220.40131578947367,611.046052631579,76.0,19.0,17.485281374238568,4.918490759365935,6.798784760033752,3.6573554350681525,1.8589346539426679,0.8429815185962384,0.9047619047619048,3.123763927814599,2.0934429323380077,0.5324934611577258,0.64592481576216,0.4467512539831746,0.04108382042020673,0.09138725109366215,0.0922648047664687,0.0004151078098855858,0.004809855320719061,0.6518059855521156,0.6557275541795666,0.6321981424148607,0.007121490814896232,0.007121490814896232,0.007121490814896232,0.011014138007503378,False,5.5784699955388115,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
181,19.75,611.75,252.0,63.0,28.82842712474619,8.95623198216277,9.098229375970787,9.098229375970787,1.0,0.0,1.0,3.810381928992712,3.8761171643749655,0.28062148673025494,0.38928246738089883,0.1677318538824605,0.06322292888968482,0.24714683324627892,0.2509031760187425,0.005212241702860738,0.003922965607083793,0.5753657018362901,0.594973544973545,0.5714441332088391,0.019127314516007667,0.019127314516007667,0.019127314516007667,0.03294436277570164,False,22.376853352592573,large_high,healthy,large,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
182,266.51264367816094,612.7896551724137,435.0,108.75,79.49747468305833,11.767106717028996,18.305026714950884,12.25380552744969,1.4938238308047147,0.7428814671382322,0.5534351145038168,0.8649528914648218,1.6529459073010637,0.5151610709754919,0.6917211693258233,0.31995691710834584,0.0578046078314413,0.08692072716608595,0.08830736548153792,0.0005219562213445668,0.0007992710544007903,0.6411809781383818,0.6451025467658328,0.6215731350011269,0.009455142741077487,0.009455142741077487,0.009455142741077487,0.014867693584820893,False,25.450033379812947,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
183,213.56214689265536,615.4548022598871,177.0,44.25,34.71320343559643,7.506054213402069,11.298356531739431,6.575386633309857,1.7182801805910186,0.8132050559519873,0.708,1.845838683943538,1.765439480605339,0.5125785494191443,0.6743679940410362,0.3185582036643465,0.07321473346071712,0.09370600861682937,0.0960412639958252,0.0009195058449479388,0.0021176499122447317,0.6498061371441232,0.6537277057715742,0.6301982940068683,0.011853473845487445,0.011853473845487445,0.011853473845487445,0.018389528134467942,False,11.49878387520274,medium_low,moderate,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
184,239.92737430167597,615.195530726257,179.0,44.75,33.83452377915607,7.54834217738561,10.110332134645045,6.468759738311084,1.5629475422880263,0.7685275143274115,0.7489539748953975,1.9649104332496423,2.229627457151548,0.5275071082312448,0.7028544129842352,0.32855948128116497,0.06921965369696258,0.08898124844874832,0.08985843762345957,0.00039907249551937086,0.001988407786564208,0.6462920363676197,0.6502136049950706,0.6266841932303648,0.010991326826924363,0.010991326826924363,0.010991326826924363,0.01714546317147644,False,11.808314326413463,medium_low,moderate,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
185,181.15681818181818,616.2931818181818,220.0,55.0,46.52386360737625,8.368283871884005,15.279597714602408,7.0143778758847874,2.1783254317012473,0.8884010132417897,0.6214689265536724,1.2772649572867516,1.1998002804642656,0.5367976051099366,0.737284744276325,0.34395134047397213,0.07856707143443714,0.09995540375326954,0.10264654959619249,0.001305484995935282,0.0018173709773321735,0.6602673796791444,0.6641889483065954,0.6406595365418896,0.012847326942390071,0.012847326942390071,0.012847326942390071,0.019613083138196975,False,14.328265307428923,large_medium,stressed,large,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
186,226.99411764705883,615.2176470588236,85.0,21.25,24.935028842544405,5.201570947860099,10.881164267863005,3.629214575061209,2.998214639232095,0.9427388407153553,0.6967213114754098,1.7179441461239269,0.9140675910220347,0.5481910808626477,0.6243968260599294,0.335605655240346,0.05709364113863797,0.09121924449181358,0.0923760035588665,0.0007528652506670525,0.0042926703290265215,0.6521337946943483,0.6560553633217993,0.6325259515570933,0.008754925494540709,0.008754925494540709,0.008754925494540709,0.013533555932069645,False,5.6850829405417365,small_low,moderate,small,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
187,173.22764227642276,619.2723577235772,123.0,30.75,26.056349186104043,6.257165172872317,8.106166489715694,5.911068916698842,1.3713537439591803,0.684293758782293,0.7235294117647059,2.2766058324834155,2.383330064525253,0.5487510805818487,0.8186713073732262,0.3354584991532477,0.09160493681908342,0.10276117704552479,0.10482187245919551,0.0009713468196188759,0.003341826895789424,0.6633827514745736,0.6673043201020246,0.6437749083373187,0.01629132774149665,0.01629132774149665,0.01629132774149665,0.024753063731630207,False,8.930203257851685,medium_medium,moderate,medium,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
188,162.09129213483146,623.6741573033707,356.0,89.0,58.373106012293746,10.645107772184812,14.531133200573032,10.647176106587455,1.3647875319337073,0.6805358529111001,0.6023688663282571,1.3129078857068677,2.1466495466040976,0.5424049095881025,0.8098655533954353,0.27849153136374993,0.10387460265914214,0.10720346802469334,0.1125401964040878,0.0019921314447149596,0.00120453334859206,0.6642322097378277,0.6681537783652787,0.6446243666005728,0.017475860705238967,0.017475860705238967,0.017475860705238967,0.026518617867115277,False,23.939229833002877,large_medium,stressed,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
189,247.67330677290838,621.4541832669323,251.0,62.75,61.597979746446654,8.938444016277748,19.829675854610038,8.486624357179107,2.336579895613676,0.9037901230001696,0.5175257731958763,0.8312863478307156,0.8127418252624641,0.5450412524572886,0.6924101974430167,0.35686782920463367,0.05356687181923912,0.08925158336717083,0.09060046086921615,0.0007018038916975913,0.001422335989915073,0.6464651199125069,0.6503866885399578,0.6268572767752519,0.009328351470950073,0.009328351470950073,0.009328351470950073,0.0145474461953469,False,15.35960604041675,large_low,stressed,large,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
190,270.47478991596637,623.6638655462185,119.0,29.75,24.97056274847714,6.154581744998688,9.652009293001973,4.4922633230537725,2.14858493344969,0.885088581648348,0.8321678321678322,2.3982815451631785,1.6263784729717015,0.5434802864790778,0.6711783388128012,0.4201322342047269,0.05248444949447949,0.08771923938459204,0.08835081293305785,0.0003021396836759588,0.0029485458616669595,0.6420168067226891,0.6459383753501401,0.6224089635854342,0.00899647943621765,0.00899647943621765,0.00899647943621765,0.014127902457755285,False,8.278722782715032,medium_low,moderate,medium,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
191,19.75,626.528735632184,174.0,43.5,24.414213562373096,7.442171739215616,9.13185658000065,6.268742540787113,1.456728605551256,0.7271584400990038,1.0,3.668374229536789,2.6566919680497443,0.3172113315915624,0.44144381996759957,0.16234158705491333,0.08207141460402033,0.21401639049697,0.21622215506700104,0.0034983573530091164,0.00491991702291885,0.5958530538652242,0.6076177597475771,0.5801667793554203,0.02308081358244776,0.02308081358244776,0.02308081358244776,0.03882091351983348,False,14.565575837953652,medium_high,healthy,medium,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
192,182.47701149425288,628.4655172413793,87.0,21.75,19.606601717798213,5.262410103554244,6.8566326793290004,4.662694176497389,1.4705302170342416,0.7331872286433666,0.8365384615384616,2.8439664124459063,2.3561753207913694,0.5250144553901679,0.8059921740052192,0.2996724080513291,0.1055348913715845,0.10470764953906755,0.10604090707568799,0.000579156004361927,0.00481414480639391,0.6571106603560964,0.6610322289835474,0.6375028172188415,0.01900540514606296,0.01900540514606296,0.01900540514606296,0.029154675229249534,False,6.447534075499177,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
193,176.95348837209303,629.1279069767442,86.0,21.5,19.588834764831844,5.232078956954491,5.845095448554234,5.502969091691856,1.0621712299600057,0.3371029534567909,0.8037383177570093,2.816379078247516,3.204980230567068,0.5695128312170663,0.8602588562556606,0.34185203400091796,0.11606246243043387,0.10632429310281952,0.10803280230832547,0.0006950718145163538,0.004945315958270675,0.6676242590059279,0.6715458276333789,0.6480164158686731,0.030074229887284927,0.030074229887284927,0.030074229887284927,0.045402225482100905,False,6.7587666866253375,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
194,258.6008174386921,631.1934604904632,367.0,91.75,61.30508652763321,10.808317548511017,18.01165378701336,9.139924290101009,1.9706567817548415,0.8616841278815535,0.6530249110320284,1.227108342835219,1.440353200010322,0.518519279159497,0.832227792884451,0.28701260686243224,0.08067746396759692,0.08954928494938412,0.09072413141519839,0.000457757910219206,0.0009760140048979195,0.6386279852540472,0.6425495538814981,0.6190201421167922,0.015104837522188835,0.015104837522188835,0.015104837522188835,0.02384726232099267,False,22.480652017841177,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
195,19.75,631.5,144.0,36.0,23.0,6.770275002573076,9.219544457292887,5.163977794943222,1.7853571071357124,0.828416869579514,1.0,3.4207133619427617,2.1570175816689816,0.39445669200927724,0.4860473495469573,0.18289524566548945,0.048669245459573206,0.2134840352960211,0.21506307197625524,0.0029841879097498823,0.005930112091556142,0.6170479302832245,0.6288126361655774,0.6013616557734205,0.01313155864901543,0.01313155864901543,0.01313155864901543,0.02132644111419047,False,12.937473686477281,medium_high,healthy,medium,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
196,202.2755681818182,631.3693181818181,176.0,44.0,36.62741699796952,7.48482063701911,13.85364379239954,6.162358991711794,2.248107228259878,0.8956206660460042,0.6330935251798561,1.6485796935830033,1.1676017920809136,0.5285989888914085,0.6824516755147385,0.3563184676854264,0.060272905721660844,0.1008936890312306,0.10283205540440267,0.0010381366108278137,0.0022930383870734226,0.6520053475935829,0.6559269162210338,0.6323975044563279,0.010366974469560418,0.010366974469560418,0.010366974469560418,0.016028679205594896,False,11.74763021738504,medium_medium,moderate,medium,medium,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
197,760.4010989010989,631.1813186813187,91.0,22.75,22.867009357883866,5.382025607773058,7.387490590626802,4.9164039639789605,1.5026207457224352,0.7463943524773453,0.7165354330708661,2.1869180915951727,2.1230373247491707,0.5132748961163287,0.6778635172189282,0.35266809179979663,0.06347268207363328,0.0997815573002951,0.10647133159983894,0.012543482802865845,0.00438600251869429,0.5821159232923939,0.5865546218487395,0.564274940745529,0.013374194852516673,0.01347407696331846,0.013577875214064034,0.023327996961898145,False,6.205727940552755,small_medium,moderate,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
198,754.8036529680365,635.8995433789954,219.0,54.75,45.00914498161482,8.349243383340204,16.518018873569016,5.64898221214476,2.9240699037884896,0.9397039233747295,0.6616314199395771,1.3584775102554374,1.0219704005669807,0.5116306677504687,0.7689290651434189,0.3344556481007466,0.08338191342350829,0.08587931859915231,0.10740786544645066,0.016082878045140497,0.0015685720292082613,0.5793356612051214,0.5832751365386337,0.5621631300922195,0.017691481225599562,0.017694525887876282,0.01731196041476878,0.0305535506293067,False,13.283578842908724,large_low,stressed,large,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
199,20.00990099009901,636.809405940594,202.0,50.5,26.82842712474619,8.018640596081465,9.820049282281357,6.797909153884762,1.4445690667504067,0.7216597202615769,0.9805825242718447,3.5267186101705223,2.6670683977982415,0.40876688556232993,0.6054700189305388,0.2849023012056131,0.054619100386895776,0.2074236561475896,0.21401187237200095,0.017781565760421968,0.004107399131635437,0.621316249271986,0.6328674043874976,0.6058435255290235,0.014463250114931051,0.01392688181441483,0.015033192302921453,0.023345532107338383,False,18.295217731155763,medium_high,healthy,medium,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
200,274.3217821782178,634.1386138613861,101.0,25.25,25.263455967290593,5.670035141386943,9.639887133330124,3.965137611508992,2.43116080141832,0.9114882350028269,0.7709923664122137,1.9885921321284639,1.3838454630643267,0.5295252905246156,0.7212053481665243,0.34522424863316686,0.08006016811377813,0.08832723719701645,0.08861585222550462,0.0001441596555526011,0.0034981084038422355,0.6363036303630364,0.6402251989904874,0.6166957872257814,0.014814171571864973,0.014814171571864973,0.014814171571864973,0.023474507106237632,False,6.6804487422613,small_low,moderate,small,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
201,282.0416666666667,635.1715686274509,204.0,51.0,32.19543648263006,8.058239062071396,10.356523944788444,6.752525636893932,1.533725971835377,0.7582129853988696,0.8259109311740891,2.4731553477218116,2.4216549284670466,0.5292627342603694,0.68195917593596,0.40293621586844686,0.06077746154518802,0.08767567662053331,0.0923453562969643,0.0005219318632645311,0.001719130914128104,0.6343906189926951,0.6383121876201462,0.6147827758554403,0.010390639079559729,0.010390639079559729,0.010390639079559729,0.01651504918936408,False,14.004536380305263,medium_low,healthy,medium,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
202,368.99444444444447,635.9555555555555,90.0,22.5,20.435028842544405,5.352372348458314,7.6193100478427045,4.033555650411514,1.8889810153147044,0.8483811178762054,0.8653846153846154,2.7083317648406733,1.9738826752362246,0.5467496213772635,0.6584969930399216,0.39183397587517843,0.05366455230928312,0.08974121655472062,0.09039137860759666,0.0002925447155076957,0.003988498513543139,0.6231372549019608,0.6270588235294118,0.6035294117647059,0.009973265129522861,0.009973265129522861,0.009973265129522861,0.016140359263983474,False,6.486312332923757,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
203,173.57394366197184,637.8732394366198,142.0,35.5,36.54163056034262,6.723094811029982,10.503226352555806,7.305192037987304,1.437775529779175,0.7185078377279328,0.5867768595041323,1.3363566013758155,1.638902105184352,0.5398885634476792,0.7821477539405046,0.3066492406278233,0.09387688240777155,0.11110290030796459,0.11382836223181746,0.0012849812209187,0.0031296591636046363,0.65984534658934,0.663766915216791,0.6402375034520851,0.016629209350007213,0.016629209350007213,0.016629209350007213,0.02540297579405835,False,9.648055995348894,medium_medium,stressed,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
204,748.5540540540541,639.6432432432432,185.0,46.25,32.21320343559643,7.673807981960539,10.960400872323758,6.3204920134516644,1.7341056438323394,0.8169799069044303,0.8008658008658008,2.2403391168739955,1.9607804578453212,0.5298206635237483,0.7227595781863642,0.3482928778238897,0.0863620910444333,0.10712245569429699,0.10759338757513498,0.0002744517126185297,0.002316161204201016,0.580264970853206,0.5841865394806571,0.5606571277159512,0.018501496805221403,0.018501496805221403,0.018501496805221403,0.032174489879321706,False,13.243252782877807,medium_medium,moderate,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
205,145.7125,640.80625,240.0,60.0,38.748737341529164,8.740387444736633,11.940117446749994,7.418027839290105,1.6096080663796277,0.7835971644066229,0.7741935483870968,2.008657983628842,2.1434046225924286,0.5461169787894148,0.7995340301768528,0.2905676500847848,0.09644493638195888,0.12055739479772726,0.12341802132391635,0.00120578748019005,0.0020092899132954545,0.6659967320261438,0.6699183006535948,0.6463888888888889,0.015410142760312228,0.015410142760312228,0.015410142760312228,0.023321564255572795,False,17.885114221600116,large_medium,moderate,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
206,164.8230088495575,640.9955752212389,113.0,28.25,29.591883092036785,5.997417539138688,7.789906692132371,6.842209189424036,1.1385075311893686,0.4780311289330356,0.6420454545454546,1.6215976353902413,2.3709590367873443,0.553075217026306,0.7996657297025965,0.2786910284669801,0.10287003737650652,0.11511028520246228,0.11748041760150787,0.000994231155236353,0.004074700361149107,0.6633350685406907,0.6672566371681417,0.6437272254034357,0.019106705368696738,0.019106705368696738,0.019106705368696738,0.029032855433239402,False,8.092837059865925,medium_medium,stressed,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
207,273.44140625,642.12890625,128.0,32.0,33.384776310850235,6.383076486422923,13.549843155925126,4.765076040167566,2.8435733326615793,0.9361239613843692,0.6124401913875598,1.4431879443744122,0.8876700193242614,0.533096064349037,0.6529623272079668,0.3597237435089378,0.06091747284101171,0.08913954587189551,0.09009400766471212,0.0004654740690449152,0.002785610808496735,0.6347426470588236,0.6386642156862745,0.6151348039215686,0.0102910169816743,0.0102910169816743,0.0102910169816743,0.01634756144910203,False,8.14119661026401,medium_low,stressed,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
208,743.0815217391304,642.6902173913044,92.0,23.0,18.3817279836453,5.4115163798060095,6.01762725665625,5.010280132034542,1.2010560483796044,0.5538738323686041,0.9019607843137255,3.421566784577353,3.234799591294591,0.5434096314611004,0.7852966749650591,0.38107369371878236,0.07058317896385362,0.10746962899197957,0.10771704180064309,0.00014701414462002703,0.004672592564868677,0.5806052855924979,0.5845268542199489,0.560997442455243,0.016069114744393966,0.016069114744393966,0.016069114744393966,0.027927998412407635,False,7.3547333679816935,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
209,157.96666666666667,645.9055555555556,90.0,22.5,21.849242404917497,5.352372348458314,8.08044366321638,3.9117121486609063,2.06570508159261,0.8750147769731802,0.8108108108108109,2.36907935176469,1.7550205845226834,0.5703299390773168,0.7831215347457489,0.40848231193625334,0.08488484034343038,0.1197109891389283,0.12187731882265643,0.0010136332483580734,0.005320488406174591,0.6665359477124183,0.6704575163398693,0.6469281045751634,0.014678405703696391,0.014678405703696391,0.014678405703696391,0.022196047367716427,False,7.093883674567547,small_medium,moderate,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
210,279.55288461538464,647.4314903846154,416.0,104.0,70.87615433949868,11.507254783503184,20.43302622993864,9.494758535179988,2.1520322137977677,0.885480226109438,0.6312594840667678,1.0406457245229772,1.2686390177272124,0.521658619478383,0.7231129173746661,0.35119060978722183,0.0716976572649555,0.1286318417766213,0.1380722506597755,0.014588119906317861,0.0012368446324675124,0.630118778280543,0.6340403469079939,0.6036481900452488,0.012617528347934935,0.012617528347934935,0.012676719876524453,0.020297477295000883,False,28.30837794517584,large_medium,stressed,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
211,233.93915343915344,646.3412698412699,189.0,47.25,49.49137802864845,7.756324418739616,14.775726975707775,7.371378730259148,2.0044726388910314,0.8666685756574961,0.5625,0.969644582620348,1.1022350257307882,0.5311245087025417,0.682017142063078,0.3447939145742066,0.07213075835874427,0.09556240788807,0.09708137521211818,0.0006983736803092811,0.0020224848230279363,0.6416640730366221,0.6455856416640731,0.6220562298993672,0.011672105195289627,0.011672105195289627,0.011672105195289627,0.01833981383910878,False,11.725910036834737,medium_medium,stressed,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
212,184.359756097561,650.780487804878,82.0,20.5,17.192388155425117,5.108953969950291,6.030815692124602,4.586000836242301,1.3150489734899744,0.6494223026246928,0.9010989010989011,3.4861919918940143,2.8705945675288564,0.5335331047355193,0.6875670629223679,0.3880496761186161,0.05490527704204689,0.11326241119291629,0.11464188969481229,0.0006189699068870037,0.005524995667947136,0.6541367766618843,0.6580583452893353,0.6345289335246294,0.00988373109484037,0.00988373109484037,0.00988373109484037,0.015231328344208135,False,6.617059702700083,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
213,746.6638176638177,651.014245014245,351.0,87.75,47.59493141924172,10.57008845991889,15.209618452399733,8.741694135361032,1.7398936884413854,0.8183306253716239,0.7765486725663717,1.9471327869836577,1.9318820002460084,0.5130579058737275,0.7801744250586853,0.27971542891361306,0.09887891458607134,0.10842263555624594,0.10932475884244373,0.00042466331579549775,0.0012355855903845691,0.5695547734763421,0.5734763421037931,0.5499469303390871,0.021556052846679503,0.021556052846679503,0.021556052846679503,0.03819787190738564,False,24.092719111356473,large_medium,moderate,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
214,35.75,651.75,252.0,63.0,28.82842712474619,8.95623198216277,9.098229375970787,9.098229375970787,1.0,0.0,1.0,3.810381928992712,3.8761171643749655,0.30000597535590046,0.6646023926046034,0.14499948020180053,0.10888312269877672,0.2347260278636326,0.23833919704396542,0.004926542877006713,0.0037258099660894065,0.587270463741052,0.6068783068783069,0.583348895113601,0.02685169740603703,0.02685169740603703,0.02685169740603703,0.04531938003130587,False,22.126345892431168,large_high,healthy,large,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
215,305.26119402985074,652.1455223880597,134.0,33.5,23.31370849898476,6.530966601401967,7.516079289462233,6.2404998493556265,1.2044034085247706,0.5573366820461074,0.8874172185430463,3.098075079724018,3.020175714744875,0.5292793793896664,0.6953283022996606,0.38565725986587807,0.054164232721329475,0.13363030541816334,0.13529557433578202,0.0006970170259525559,0.003988964340840697,0.6236172080772607,0.6275387767047117,0.5961662276851039,0.00940623213046632,0.00940623213046632,0.00940623213046632,0.015275459906755107,False,11.071656723015945,medium_medium,healthy,medium,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
216,295.0708860759494,653.3,395.0,98.75,56.76955262170047,11.213046198183495,15.398361885580336,9.891713867453884,1.5566930151755245,0.7663800693345054,0.6991150442477876,1.5401960887067634,2.1210854763211118,0.5190864222354636,0.6342067768591064,0.3448538130632636,0.056361231697047987,0.13430666833785268,0.13925961234058704,0.006609346897215597,0.001360067527471926,0.6240754529659965,0.6279970215934475,0.596783320923306,0.00981303477589276,0.00981303477589276,0.009929183352259117,0.015985699358628206,False,28.460297390235205,large_medium,stressed,large,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
217,152.66666666666666,652.3432835820895,201.0,50.25,37.04163056034261,7.998767850296815,11.8556362954184,6.463022676775019,1.8343794983145933,0.8383427700487275,0.7178571428571429,1.8408810604116699,1.8207756667868766,0.5233085335701987,0.7902363785298714,0.33203229798896505,0.07943506803590768,0.12491947164002525,0.12812926359396476,0.0016311889469967304,0.0024859596346273683,0.6603453321627158,0.6642669007901668,0.640737489025461,0.012973185032694448,0.012973185032694448,0.012973185032694448,0.019802864936885874,False,14.544057772602386,medium_medium,moderate,medium,medium,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
218,222.74193548387098,653.6612903225806,62.0,15.5,16.899494936611667,4.442433223290478,6.8717108609616835,3.1429993958545843,2.186354496289446,0.8892701322455245,0.8378378378378378,2.728061162127683,1.6717527762187023,0.5651202639091452,0.690350525621019,0.46131542577001006,0.053615915871297444,0.10085904876167016,0.10209003215434084,0.0006623392771420439,0.006507035403978721,0.6478810879190386,0.6518026565464896,0.6282732447817837,0.008687534351197975,0.008687534351197975,0.008687534351197975,0.013518249213520553,False,4.737549710002825,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
219,240.05194805194805,653.8636363636364,77.0,19.25,18.606601717798213,4.950743503369154,6.280297480216001,4.379292666430882,1.434089465716032,0.7167730140497212,0.8555555555555555,2.7949012392879684,2.4856524973926843,0.529984903852689,0.7053114012876796,0.3170556085082119,0.09163545590278269,0.09491588272560604,0.09584466980395899,0.00043736387556848546,0.0049306952065249895,0.6382989559460148,0.6422205245734658,0.6186911128087599,0.014807254090373109,0.014807254090373109,0.014807254090373109,0.023389592721928296,False,5.552544868625338,small_medium,healthy,small,medium,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
